-2.0230988	53.4608813	400
-2.0229033	53.4536758	400
-2.022613	53.445739	400
-2.0318513	53.4391552	400
-2.0426388	53.4315203	400
-2.0497624	53.4252648	400
-2.0596957	53.4159261	400
-2.0693455	53.4099592	400
-2.081349	53.4054885	400
-2.1001538	53.4044529	400
-1.1959685	51.7117092	400
-1.2036887	51.7104109	400
-1.2190913	51.7069917	400
-1.2336479	51.7056938	400
-1.2385893	51.7129397	400
-1.2431984	51.7207332	400
-1.2472704	51.7267075	400
-1.2566283	51.7327627	400
0.0122971	51.7573602	400
0.0086388	51.7478935	400
0.0014181	51.7393152	400
-0.0080061	51.7313473	400
-0.0123835	51.7225327	400
-0.0129891	51.719409	400
-1.4895603	50.9436611	400
-1.4870086	50.9430894	400
-1.3322137	50.8209849	400
-1.3445019	50.8209916	400
-1.3609354	50.8188509	400
-1.3734958	50.8219577	400
-1.3906086	50.8237645	400
-1.395643	50.8307823	400
-1.3972365	50.8399641	400
-1.4072004	50.8466772	400
-1.4217185	50.851667	400
-1.4311839	50.8594719	400
-1.4415006	50.8659241	400
-1.4513195	50.8729169	400
-1.4579921	50.8809533	400
-1.4655761	50.8885458	400
-1.4741848	50.8945283	400
-1.4746633	50.903908	400
-1.4768628	50.9123416	400
-1.4805449	50.9199497	400
-1.4855231	50.9275299	400
-1.4847734	50.9346285	400
-1.4847588	50.9347506	400
-1.4872055	50.9418874	400
-2.3074457	53.3279946	400
-2.2929831	53.325828	400
-2.2849636	53.3181193	400
-2.2753795	53.3096589	400
-2.2646749	53.3020752	400
-2.2559542	53.2941731	400
-2.2516712	53.2847283	400
-2.2478495	53.2762028	400
-2.240432	53.2694427	400
-2.2305628	53.2634737	400
-2.2151279	53.2601906	400
-2.1983192	53.2588593	400
-2.1840049	53.2559072	400
-2.0344308	53.4961974	400
-2.0227785	53.4902676	400
-2.0071784	53.4912758	400
-1.9886761	53.4917789	400
-1.9818916	53.4884921	400
-1.9747686	53.4813262	400
-1.9675249	53.4749911	400
-1.9538549	53.4713404	400
-1.942614	53.4752733	400
-1.9297191	53.47983	400
-1.9149223	53.4797004	400
-1.9007457	53.4799224	400
-1.889201	53.4870937	400
-1.8771774	53.4904594	400
-1.8636983	53.4910258	400
-1.8503902	53.4942855	400
-1.8395683	53.4945707	400
-1.2819819	51.7491549	400
-1.2902579	51.7540032	400
-1.3031153	51.7544045	400
-1.3159797	51.7522777	400
-1.3307208	51.7471557	400
-1.3446676	51.7435565	400
-1.3574985	51.7373876	400
-1.3637131	51.728011	400
-1.3696862	51.7186754	400
-1.3840992	51.7180848	400
-1.3985933	51.7174739	400
-1.415265	51.7167824	400
-1.4308939	51.7161489	400
-1.4478167	51.7146349	400
-1.4619914	51.7133866	400
-1.4755833	51.7104734	400
-1.4906458	51.7060976	400
-1.5054562	51.7017951	400
-1.519863	51.6976668	400
-1.5359157	51.694722	400
-1.5504889	51.692681	400
-1.5649042	51.6906305	400
-1.5813997	51.6882716	400
-1.5950912	51.6887661	400
-1.6077437	51.6947097	400
-1.6199612	51.7004718	400
-1.6314951	51.706059	400
-1.6434147	51.7122823	400
-1.6558498	51.7187016	400
-1.6682378	51.7252694	400
-1.6796581	51.7312158	400
-1.6840265	51.736008	400
-1.6872499	51.7418834	400
-1.6887639	51.7489665	400
-1.6919967	51.7548258	400
-1.69692	51.7637842	400
-1.7020738	51.7686845	400
-1.7136635	51.7755751	400
-1.7247318	51.7800379	400
-1.7391304	51.7821767	400
-1.7549925	51.782565	400
-1.7696925	51.7820435	400
-1.7823013	51.7843783	400
-1.7927939	51.7910542	400
-1.8025662	51.7970925	400
-1.8143412	51.8040311	400
-1.8265024	51.8111376	400
-1.8388013	51.8183919	400
-1.855594	51.8203657	400
-1.8683054	51.8273318	400
-1.8802357	51.8338702	400
-1.8931367	51.8357355	400
-1.9097123	51.8362861	400
-1.9195239	51.8365961	400
-1.9289437	51.8368726	400
-1.9425593	51.8329824	400
